filename,width,height,class,xmin,ymin,xmax,ymax
0dac3f3769747954_jpg.rf.2e32753674856c0a78dd3f0d6c821a65.jpg,416,416,Picture-frame,343,95,412,245
6200854c9aace848_jpg.rf.2f9d55b8f7a575838594f84b3790cf2a.jpg,416,416,Picture-frame,19,46,205,371
1550b627f7121a33_jpg.rf.2ecb6a7f6dd410aecad5af40322562c0.jpg,416,416,Picture-frame,252,57,363,299
58719fc767479367_jpg.rf.30dc16a0c12494b5f2937a98a293211e.jpg,416,416,Picture-frame,73,73,374,329
01dd092fe06a9d0e_jpg.rf.311b993a42974f108d05fc6e4cbd6eca.jpg,416,416,Picture-frame,21,25,389,377
8ba72c4ac48f0210_jpg.rf.2cc15bb24808bb2152d35fb6eeec5369.jpg,416,416,Picture-frame,3,2,89,162
5c5d0f0f6707a136_jpg.rf.2ddef28e695b57986bbe063d8c0b9622.jpg,416,416,Picture-frame,78,42,342,358
701f458e76447feb_jpg.rf.319d90b2f4bbcbe58f4f68931976c769.jpg,416,416,Picture-frame,2,108,407,304
e1d234fca50dd121_jpg.rf.2e4110377c7e17303381030c0a10cc6d.jpg,416,416,Picture-frame,109,116,323,317
e46d0995237b573d_jpg.rf.31b3dc20b36a1a15fc29f003c2bf6bc6.jpg,416,416,Picture-frame,32,37,385,379
1aef61631952df7d_jpg.rf.31a56cd717ec05c6932c567d1c9edb41.jpg,416,416,Picture-frame,75,23,333,268
9922eb98bad962c5_jpg.rf.315333ad4aa1191a17a3e57c235ac527.jpg,416,416,Picture-frame,16,63,411,388
aa50674a50b77501_jpg.rf.329abefac58927f6a90f8c5cfbd3a63e.jpg,416,416,Picture-frame,29,26,389,353
08b595e8be468777_jpg.rf.325ae4d03ba16435545f5eeecb89c0fe.jpg,416,416,Picture-frame,61,14,388,407
3476c411e42d86cf_jpg.rf.32882b63bdd2aa02f1886dcdce142abf.jpg,416,416,Picture-frame,164,199,215,262
ff9068b049160ea0_jpg.rf.32c95b074ec07ec0baec0ce18f9490c5.jpg,416,416,Picture-frame,132,181,220,305
84d106f43f4b638b_jpg.rf.33d7da66df7bab7ec3c7c28b5ad339ff.jpg,416,416,Picture-frame,109,114,313,262
395bab76799483d7_jpg.rf.33b65ede42de45338c5aaf29071ebe23.jpg,416,416,Picture-frame,84,25,379,340
0c4e9980692d9918_jpg.rf.33a4a80e01542cbf22f8524c5e6bc3bd.jpg,416,416,Picture-frame,0,14,155,207
76e7fd67c7250af1_jpg.rf.3189f714a7f6f1bf88f035e97362f98e.jpg,416,416,Picture-frame,103,0,405,415
0e0d193d8ff9f688_jpg.rf.34768cfafd5f5f4e60033599e91587fb.jpg,416,416,Picture-frame,120,246,303,411
84b2e243037a9e31_jpg.rf.3459715fc1fc8b4921414b776e836b6a.jpg,416,416,Picture-frame,64,94,347,365
26c31676f3768069_jpg.rf.2d09a92b270753602e81592d4f4ccc95.jpg,416,416,Picture-frame,41,26,376,388
22b37ce5dd6a6b35_jpg.rf.32ca7a724f9b2e82058dfab97b8762f3.jpg,416,416,Picture-frame,50,42,341,380
7da1a7aef694dbf9_jpg.rf.347138030858afbec4dd6c02f95038b0.jpg,416,416,Picture-frame,82,40,238,182
50e59bab42c0d1a0_jpg.rf.34217c8abcc95d691e10c816bf9e7e1e.jpg,416,416,Picture-frame,112,105,173,169
5b9a353c375ddcd8_jpg.rf.32f139e2b0142cbba54bde841b3a1523.jpg,416,416,Picture-frame,75,54,297,285
5ac36eb6cd896960_jpg.rf.352bf3e460b2abd5ffd6d50ee47dd045.jpg,416,416,Picture-frame,214,169,392,366
b660464d8fb718c0_jpg.rf.34ab71390f90831c29bba6c2040cb6b6.jpg,416,416,Picture-frame,113,34,298,373
01f54e970fe3453e_jpg.rf.31d2f92b1b505fee57e8a1d45b34bd9c.jpg,416,416,Picture-frame,30,48,389,391
9e218bc5da502b94_jpg.rf.332dfecb498dfdf6ad2d7ce700663b90.jpg,416,416,Picture-frame,18,0,345,415
fee29895d5995ce0_jpg.rf.315d4371ad57f8929df81006e9a5fb59.jpg,416,416,Picture-frame,291,134,356,217
db2b85be7ede1d8c_jpg.rf.34a5e3864e791419072724a1e467168d.jpg,416,416,Picture-frame,71,26,349,391
426309ec5538c885_jpg.rf.34b030992303d3bd57cb422a81ca94ad.jpg,416,416,Picture-frame,16,17,362,401
79d3dbd5fd7ac22b_jpg.rf.341c17186f0665528b1898e363cb1fde.jpg,416,416,Picture-frame,192,88,385,348
3d2cf03661f00db2_jpg.rf.33db2e5622fdba87eefc11c9fde8720d.jpg,416,416,Picture-frame,23,23,368,390
67e10ee8f533611a_jpg.rf.35b18c53b71895509221db8b61978be3.jpg,416,416,Picture-frame,81,152,336,373
b10d77ee734843f2_jpg.rf.35801c41da0ff2a7c64d0a61fcb7a965.jpg,416,416,Picture-frame,3,55,410,379
acf19b1f205c06ad_jpg.rf.354a172f43a540d09fa176405c9e0b32.jpg,416,416,Picture-frame,56,42,337,362
047edfcaec38f7df_jpg.rf.34b20204ab7a027c7030b02619923eb9.jpg,416,416,Picture-frame,0,89,415,416
61d3f0dcfc3aa487_jpg.rf.35db58d3c353408f38fea9ef70063b1f.jpg,416,416,Picture-frame,62,63,354,350
0ba915873a8ee1d7_jpg.rf.363dc8433a5be7181b5f0b16c6df9e1f.jpg,416,416,Picture-frame,90,88,338,351
13a24af5b9cf1ea0_jpg.rf.360a60bea86dbe4d2c30e083150f1144.jpg,416,416,Picture-frame,63,9,351,353
8a5c1d606747a4a4_jpg.rf.35c2021ca7312898f20a8c0e8630cd73.jpg,416,416,Picture-frame,11,31,387,390
b6648efcb953c6d6_jpg.rf.3520df5e1aece6760e08c68762bdfb9b.jpg,416,416,Picture-frame,360,116,415,199
772776088f723ce9_jpg.rf.36217f8d2e3f82330cc72276b1f4d5ba.jpg,416,416,Picture-frame,125,158,311,336
7ef6d7d7fb828ba9_jpg.rf.362254a298602664124ba0beb54e6bc7.jpg,416,416,Picture-frame,5,65,158,220
95794ecedc05a7ce_jpg.rf.37a66d04304faed3927556361c4da335.jpg,416,416,Picture-frame,2,52,82,196
122b8138dd25fd9e_jpg.rf.364034408f1cf2a25f9192373c1fcdc8.jpg,416,416,Picture-frame,40,27,399,352
a28c63b2b88172a4_jpg.rf.36f7bb62ba8adc7df85e687597621c73.jpg,416,416,Picture-frame,43,0,393,360
4082f2e792f1b9b3_jpg.rf.367b1e02e984cf088d2cd06bac1d67e0.jpg,416,416,Picture-frame,21,90,287,271
3b0bbdacf1c1f44b_jpg.rf.3738ba264740f86ee1aea08cf711ea67.jpg,416,416,Picture-frame,195,91,294,338
1e82359d73afabfc_jpg.rf.36f24720c74fa92a98f91827b500c401.jpg,416,416,Picture-frame,188,11,407,391
f1043307267cfda9_jpg.rf.37ddef898ed434e3ca69e6631c7af944.jpg,416,416,Picture-frame,23,38,284,394
5400c9e9f81e834b_jpg.rf.371c5ca763a703964288d105cd37b2d9.jpg,416,416,Picture-frame,266,50,327,116
b68420fe49a61fce_jpg.rf.36f362d8f54665fc3327a9d39f9cb29e.jpg,416,416,Picture-frame,81,28,219,178
1aae4c9cf1518d12_jpg.rf.376d9a703ec5d68c61b20734f183add9.jpg,416,416,Picture-frame,75,64,331,358
3690dd0747dee336_jpg.rf.372608f558d4af09bcf77f5f9dc7a6c3.jpg,416,416,Picture-frame,127,36,286,186
b20679d3fbde134a_jpg.rf.384d66331c3b76f725c72de2792a4973.jpg,416,416,Picture-frame,34,36,404,381
658a66416de630c1_jpg.rf.364efbddc9510e162f9525af79b789da.jpg,416,416,Picture-frame,85,42,335,376
afc1609a19ed2c28_jpg.rf.3686a6402e96417549d6a46a3c2ad081.jpg,416,416,Picture-frame,119,210,321,415
907a7252a2eadcab_jpg.rf.380e55d3fabe1e1f52ac4546810c94ad.jpg,416,416,Picture-frame,30,27,339,381
272f1422000f2204_jpg.rf.382917d3b46c87f6aef4eea8a5a9484b.jpg,416,416,Picture-frame,3,47,76,263
08b522a2739cd493_jpg.rf.386675ee1f408fda404ca29c73b8b6e7.jpg,416,416,Picture-frame,28,15,350,404
0472ec8029e1556b_jpg.rf.386028994f7dd3c5cbc41ee76cbe095a.jpg,416,416,Picture-frame,56,67,356,361
b976cc44a1100e66_jpg.rf.39b003787c3cbbf869875ad634f0ec2a.jpg,416,416,Picture-frame,25,4,373,373
a79fe4e2fae1d707_jpg.rf.394c3730605068876e09bd763167bcda.jpg,416,416,Picture-frame,95,18,290,353
3714c14ef1e559ba_jpg.rf.38924d0ae1edc2303f0e28507dc0df5c.jpg,416,416,Picture-frame,53,0,376,415
1f8b651146e066b8_jpg.rf.3afa13920868cac9e64082f8baa4e190.jpg,416,416,Picture-frame,84,39,319,352
4ba1a1649efa4b07_jpg.rf.3aa63f907917ac9335b0fb99510c393e.jpg,416,416,Picture-frame,17,4,137,173
c0556f775695249a_jpg.rf.39c3cc70f5213c4bf170bf0369cce6e3.jpg,416,416,Picture-frame,13,56,406,381
007e0e568b2cc586_jpg.rf.3ad256e8af0552d874375809159374ec.jpg,416,416,Picture-frame,276,38,397,256
53aa24e4c5494c25_jpg.rf.3a7a2891ddd7c3ccb5ff719a341985d4.jpg,416,416,Picture-frame,98,5,353,415
60b35acec483ebd0_jpg.rf.3b05db1e1e34342c04557309d01ac180.jpg,416,416,Picture-frame,91,21,333,404
cd7a8b96bd525803_jpg.rf.3ba43292b1fc79e78d3c0f3d08483c81.jpg,416,416,Picture-frame,103,40,410,382
15be513f77c687fb_jpg.rf.3aed5fcc1eb1d1f9811f64518aa8ed26.jpg,416,416,Picture-frame,88,10,362,410
4a23f8884a1fe3bc_jpg.rf.3703aaff639ef7d6073bf212506f140f.jpg,416,416,Picture-frame,204,0,404,203
dc8118a1466a98d9_jpg.rf.3c0f3ab50d0503baa6e321f6416683d4.jpg,416,416,Picture-frame,41,45,381,374
aef5da4252c139bf_jpg.rf.3c2cd5990b0a63f1aea17ec008936174.jpg,416,416,Picture-frame,9,99,384,304
d09baabc1c8d445d_jpg.rf.3c481d974aa6a8066dc119f09b1e2782.jpg,416,416,Picture-frame,92,26,342,385
f8e1edfb25a10563_jpg.rf.3c0fb5ab5e2b7aea80c8100e1df83bde.jpg,416,416,Picture-frame,156,89,276,297
2a0e445909614f72_jpg.rf.3ba2bfe42352799fe17c47bcca6e378d.jpg,416,416,Picture-frame,87,38,308,384
086ff6985b3e7cd2_jpg.rf.3be7a0f4dda00fdaa2bf0a4e424811c3.jpg,416,416,Picture-frame,60,59,347,404
543c72933c6d735f_jpg.rf.3cd64ee97f441859bc5faa23e501d197.jpg,416,416,Picture-frame,43,13,382,374
0230363d15a61202_jpg.rf.3adc11b35b05f0f850173ae0cf8a7926.jpg,416,416,Picture-frame,13,45,409,374
d701f0b2bcf895a5_jpg.rf.395f03db7d8dd9ae0655e8faa32a635c.jpg,416,416,Picture-frame,150,63,327,235
f111c379d79b7ef0_jpg.rf.3870870e48a8a59387f990d1cb029460.jpg,416,416,Picture-frame,5,13,328,355
03eff45876985f84_jpg.rf.3c7d2863524f4d2b944e94edd62a6d44.jpg,416,416,Picture-frame,46,31,384,386
kaderscheef_jpg.rf.3d10e976efd8eb5826b6b1ecfa8fa324.jpg,416,416,Picture-frame,100,151,216,284
46140352ddb96c68_jpg.rf.3c5f9db510d8abd68d8fa61fa64767b3.jpg,416,416,Picture-frame,87,61,358,383
62967118916a5867_jpg.rf.3cb4124a89f6dd48f7c9077be0e692cc.jpg,416,416,Picture-frame,18,0,117,173
9b0f2213e269ebe4_jpg.rf.3cf3ba0a6899ee13a7e31d0c4a67a4af.jpg,416,416,Picture-frame,302,49,398,217
bdd18a25931c93e5_jpg.rf.ae2a7920827ac3d5c3c2ee66fbc10b73.jpg,416,416,Picture-frame,33,22,393,398
5d782a53ff52845c_jpg.rf.ae5b30c2200d9a763b4ebe9757705272.jpg,416,416,Picture-frame,53,43,371,397
7795e3c9db6f5a28_jpg.rf.ae2c2f41e16cf709e19bb85c39ad3e35.jpg,416,416,Picture-frame,10,40,395,392
33ce264a1d45110c_jpg.rf.aed14b7a620df0a832e9378e783eb8ac.jpg,416,416,Picture-frame,204,23,397,145
40be3bcbe5fd664a_jpg.rf.af8a848cd3e8163c759b00bcea84f82a.jpg,416,416,Picture-frame,67,40,353,380
546afc8654e67239_jpg.rf.b187777afb11e30582391b58f755b356.jpg,416,416,Picture-frame,29,64,358,415
dc634f3141da4d8c_jpg.rf.b030e098daaab9cd9f2d50e5f9c0a699.jpg,416,416,Picture-frame,101,111,218,314
2906c0914687c721_jpg.rf.afc2c6812f122887214a74091cffcc97.jpg,416,416,Picture-frame,109,0,325,415
10f664181480f0f1_jpg.rf.ae7e3fa92cad3d427eccea0cd129d758.jpg,416,416,Picture-frame,36,60,402,391
7d3ed9d3a39e33b8_jpg.rf.af45856e17d5edb048a8f64a4c43e0ac.jpg,416,416,Picture-frame,51,50,366,371
aa95679e62a15cfc_jpg.rf.b161e94a8631b77be994432934f76e8b.jpg,416,416,Picture-frame,92,261,211,400
2252a043367ef7b1_jpg.rf.b0fe0fc3fd3e926926ab5204df9a37f1.jpg,416,416,Picture-frame,236,0,358,173
81bd428427cb0ae0_jpg.rf.ae76d1a9b1bbd32049b734bc1952fa03.jpg,416,416,Picture-frame,268,10,415,149
013e77f07da76993_jpg.rf.b0106434538688f70e21bf12805efa0f.jpg,416,416,Picture-frame,66,81,358,367
c8c0e471669795e5_jpg.rf.b0a8800d234bc12ae0474ca88934733c.jpg,416,416,Picture-frame,36,67,368,352
9e584b2816caebe4_jpg.rf.b16aeca170e4bcf29c7add4fd59ed67d.jpg,416,416,Picture-frame,41,6,362,415
b5e42c0599ddb396_jpg.rf.b18f7bf8296006088d6b0e3adace7436.jpg,416,416,Picture-frame,16,30,396,397
35455ec5f35a90a3_jpg.rf.b1e67af232d871ed7f603b0349226b0f.jpg,416,416,Picture-frame,138,63,354,246
a9dcdbe2900b9bc7_jpg.rf.b13e9bb857aed2afdc3470a3449ee055.jpg,416,416,Picture-frame,91,85,343,372
6eb541d30850eab3_jpg.rf.b1b3c5f94e8bb4bcde6ce92bd11ea5f7.jpg,416,416,Picture-frame,60,59,231,376
92cf0a01b520f436_jpg.rf.b23ff4b2f4cb76029c05e184f6a92b38.jpg,416,416,Picture-frame,309,97,377,225
ad9578d63e933bd9_jpg.rf.b1ad3eecef63ba77826f6f81a87d9342.jpg,416,416,Picture-frame,56,28,341,394
5510edf2418c95c4_jpg.rf.b01b63d3fb40e7bd64b66740c91128fd.jpg,416,416,Picture-frame,58,59,345,396
57cae5f62afe5916_jpg.rf.b2740fc45be4d504716a3c1acf5a3c93.jpg,416,416,Picture-frame,0,39,235,314
55a04474cc15a0a2_jpg.rf.b299d27a82e9171ff6a23b1f0ab676d1.jpg,416,416,Picture-frame,97,75,373,358
d013abc2faa883d6_jpg.rf.b2c7cb0e25e0ce412d91092aa2ebb287.jpg,416,416,Picture-frame,187,224,267,325
2f950da3fd5d91ae_jpg.rf.b24125dcb2316e421dc264753f3115ba.jpg,416,416,Picture-frame,4,0,236,335
f304a99a8a5bdfaa_jpg.rf.b2c8ed3003073033741afac37c59ac36.jpg,416,416,Picture-frame,30,20,345,304
e35000857e220c34_jpg.rf.b3640ee6b1fb8e994b78c9be6201e9a7.jpg,416,416,Picture-frame,111,34,292,374
354aadc47858b5ed_jpg.rf.b3b3ad7ca4a65a04d9aab9d1fff6fc54.jpg,416,416,Picture-frame,33,26,377,372
001072aaacb92262_jpg.rf.b307814f231048296826b5c694d9e42b.jpg,416,416,Picture-frame,301,121,399,264
5bab22afc7272040_jpg.rf.b363734e8f9248470266813a8c4ba7ed.jpg,416,416,Picture-frame,118,40,313,376
0516b96f324d3185_jpg.rf.b3c2b5748dfab07ec1ab46a016ee9c38.jpg,416,416,Picture-frame,54,24,387,373
7998be50354664b8_jpg.rf.b4230945ca7705ba818caa413db4b85e.jpg,416,416,Picture-frame,48,21,383,391
f76316a715904298_jpg.rf.b335457936ccb32f4aed06be9a15f10d.jpg,416,416,Picture-frame,120,23,287,366
725f5cb425bc5087_jpg.rf.b3b6da4e83d9f89a5cfb6f53b16d6d11.jpg,416,416,Picture-frame,0,16,396,351
35a41d8b8a83a285_jpg.rf.b3c278799ad261ae04c1258de90c1990.jpg,416,416,Picture-frame,231,151,403,281
8bda6f6a9577debf_jpg.rf.b45ab871b8607d856a61b6d5dde6a2f2.jpg,416,416,Picture-frame,38,42,404,382
e0b300342ea88024_jpg.rf.b3a3abc5f3803c9ec26beacc4933a55f.jpg,416,416,Picture-frame,43,46,298,347
7ff6f137bc6e5a4f_jpg.rf.b47c54470505632ad6b46cb0cc3899a0.jpg,416,416,Picture-frame,169,102,233,160
856089f69ee9e820_jpg.rf.b5abb75d08f69834d09643293f242ca9.jpg,416,416,Picture-frame,169,198,263,311
9eba9a91fb0005cd_jpg.rf.b480964f0410dbd174a8d3a7745a35a3.jpg,416,416,Picture-frame,172,132,249,268
453a3dbfb3d17fac_jpg.rf.b551c2134332eb7752b73f9e5a354785.jpg,416,416,Picture-frame,205,190,324,382
18e99f03513a8696_jpg.rf.b4dc8418b7c7e2a31fd1a1b570276414.jpg,416,416,Picture-frame,206,11,414,385
32c7f59866e057d1_jpg.rf.b4c632d13266c74821f689f46a0f3972.jpg,416,416,Picture-frame,58,50,343,359
b3df2778f1c50497_jpg.rf.b508b9ce227231d7eb89ba58557315a5.jpg,416,416,Picture-frame,265,127,344,192
04c5600602220a8b_jpg.rf.b5d0dc159c5c5fcbc31bfa051733a5a5.jpg,416,416,Picture-frame,47,5,373,410
7618961f45af19e6_jpg.rf.b4bd906cae402a1e77db2e7823f2e075.jpg,416,416,Picture-frame,58,1,392,403
e8d2211070e7175a_jpg.rf.b4cb469eaba21ddcddbce1483f4421d4.jpg,416,416,Picture-frame,89,11,307,415
2231a0117e1c7226_jpg.rf.b52f0bf6cfdf7c49f3dbec806eb6e89e.jpg,416,416,Picture-frame,53,0,375,415
b81e057174126f84_jpg.rf.b5deb08f16464cb3c9c1e13bbc061a25.jpg,416,416,Picture-frame,21,0,387,369
081ef7e9edcd50fe_jpg.rf.b55d3f26bd46425b80cc23b227e28c71.jpg,416,416,Picture-frame,24,16,389,393
9239f789a324f976_jpg.rf.b3ad755d3651dee87e0d28236ed85cf5.jpg,416,416,Picture-frame,20,42,388,365
00383d8a0db75865_jpg.rf.b4a3932fca5c8addae4ad80ef18fd6e0.jpg,416,416,Picture-frame,130,66,256,194
5fb6d31330c0e175_jpg.rf.b5c5831bbca5dc206891e9214dbf85dd.jpg,416,416,Picture-frame,37,21,387,398
a908f97b85c54cd7_jpg.rf.b60dd24bb7ca2c70b35ac65e14684103.jpg,416,416,Picture-frame,100,40,368,351
f33a039ea55ad69b_jpg.rf.b61186e6b0d6688080f60dfcd6d15edf.jpg,416,416,Picture-frame,133,104,256,166
5f2e50154c708ef6_jpg.rf.b5f00a0765461f808c73c28ef32852e3.jpg,416,416,Picture-frame,25,45,373,367
8911376a8c302fc7_jpg.rf.b627bc4ae32de1ba459b7377bb600546.jpg,416,416,Picture-frame,157,238,303,415
4b37585aa8d316c1_jpg.rf.b653e4095162401bd974d80d9cb9e12f.jpg,416,416,Picture-frame,39,26,337,378
e6d68130d291104b_jpg.rf.b64ee9183795647ae20678864d6b5e46.jpg,416,416,Picture-frame,51,164,110,293
fff5618b986d537b_jpg.rf.b65be90072410bdb1c7932efde424cd6.jpg,416,416,Picture-frame,258,67,318,210
8d7e5ced3393b728_jpg.rf.b6ea86b43f95a0519ecfd2dd387a64e6.jpg,416,416,Picture-frame,37,49,374,324
c04541f12bb9cb7b_jpg.rf.b6f39db98ce4a4cc9d5a1dea07e9d0cb.jpg,416,416,Picture-frame,27,19,392,376
3a384323c4fd67c6_jpg.rf.b71ec7b94b5d9a47d768be6e69fe5eb8.jpg,416,416,Picture-frame,121,0,361,241
c373632ac5eaf982_jpg.rf.b85b2a14e9ed2ce4b37324b3df85c6da.jpg,416,416,Picture-frame,36,10,371,376
6474f70f8f581f3b_jpg.rf.b8c56b83b1cf694d9409d4a99fe062b4.jpg,416,416,Picture-frame,38,0,355,415
4c97db05de267eee_jpg.rf.b84f95cce211d60761892c5b068fccb6.jpg,416,416,Picture-frame,231,185,413,404
071b0088addb7f1b_jpg.rf.b97fc780293842b1f908f37fd30c3e11.jpg,416,416,Picture-frame,160,194,379,307
1ae4463285d557ed_jpg.rf.b865d772d80529905b1cc8a3d16b8cc6.jpg,416,416,Picture-frame,28,55,358,397
720da2c48ba3773e_jpg.rf.b72b8550be5e1a8b348270da78685272.jpg,416,416,Picture-frame,294,120,402,373
4b42a03886498a0a_jpg.rf.b7239418e9cc660fd40c4859677f5926.jpg,416,416,Picture-frame,12,68,415,319
d4f16e3b240b77b1_jpg.rf.b86f4905db6271f38dfcc05af1215826.jpg,416,416,Picture-frame,56,277,201,414
2fa97f76573a79d7_jpg.rf.b9d2ec1386161fc32fe4c52d19be0f36.jpg,416,416,Picture-frame,0,42,401,379
21bf1532bee937ad_jpg.rf.b80eb2b67b512c873f1612cdbbeda424.jpg,416,416,Picture-frame,15,29,404,388
e3abaf2cfd918d81_jpg.rf.b8b1475ff914cc901f1eb43474ed4357.jpg,416,416,Picture-frame,177,157,257,230
0d5a8e20827c87d0_jpg.rf.b803da94698940e0be951691934cb251.jpg,416,416,Picture-frame,48,18,361,401
bad9bd0ca1161f28_jpg.rf.b9cabea46b9b2f83bb4e3009198090ac.jpg,416,416,Picture-frame,169,15,378,247
625c55a26c6e3061_jpg.rf.b9d31e580d41768cf7265a3e10fc06c8.jpg,416,416,Picture-frame,180,61,346,329
6e7d46b6b101db82_jpg.rf.b7ba0d6a683a3ad08873ba49c8871735.jpg,416,416,Picture-frame,34,13,365,381
aa149ab7d99310e6_jpg.rf.b795f579b5f23d37c2330cfe84cf3fc5.jpg,416,416,Picture-frame,44,128,187,397
81796964248ee4e9_jpg.rf.ba1cf8dfa407b8b8cbf97d7cbb14c26c.jpg,416,416,Picture-frame,36,21,230,134
f16114b24e300a7d_jpg.rf.b9b43bd2758283e5da5964b86de8b45a.jpg,416,416,Picture-frame,19,26,399,388
020be6be201f33d6_jpg.rf.b94967b5841a1726bc63c3a8247c146e.jpg,416,416,Picture-frame,63,72,351,346
269884d92b9f72f6_jpg.rf.b8871244e510169da903d2a2e6576aa4.jpg,416,416,Picture-frame,46,79,193,194
582ee8189ebe3e53_jpg.rf.ba3359eef2076d37e9e26feabfab862a.jpg,416,416,Picture-frame,128,74,351,286
8e5b5be8f8676b00_jpg.rf.b8bfa679d11765d86652ca1cec24e23c.jpg,416,416,Picture-frame,118,84,264,369
630e54e63a4d927d_jpg.rf.b9ce297c00109fbb86c65e9e39c15c8a.jpg,416,416,Picture-frame,45,57,275,404
08aa6b16f381ed92_jpg.rf.baefa1923af349bee85597a66ffd10e7.jpg,416,416,Picture-frame,42,16,370,389
8f6382561282b69e_jpg.rf.bb501de23c6914045ce9ba7ad8fec10e.jpg,416,416,Picture-frame,52,30,307,400
34d7b95acd24f11d_jpg.rf.bb8ee89ceeb045d388c658d7a9768f5c.jpg,416,416,Picture-frame,11,105,406,338
a0bbc00ce54eb876_jpg.rf.bc00d1d679a130bf5aa1d24d930cc0ce.jpg,416,416,Picture-frame,38,67,362,367
17bb2402209ce360_jpg.rf.bc75a57e4547cc6a6a2462f41a831e72.jpg,416,416,Picture-frame,66,7,360,402
e7d21bf6ffc0f43f_jpg.rf.bbc84d8c12200d1cd4e7c9c0db86bc13.jpg,416,416,Picture-frame,88,14,324,242
f53890a6400f30be_jpg.rf.bd7dec7a9ca76b771d0bdf8a7c129f83.jpg,416,416,Picture-frame,72,42,368,406
03a70265a531526d_jpg.rf.bdfc2569547723e01950479af58b6be6.jpg,416,416,Picture-frame,76,73,356,363
011b2fdbbc0c061d_jpg.rf.bc5839438664d0adac8d336c7d23eb12.jpg,416,416,Picture-frame,72,34,367,380
ae725d730e237775_jpg.rf.bccf6249361a58c79a29a889efe53537.jpg,416,416,Picture-frame,58,35,370,371
08f6a3b0f5853c64_jpg.rf.bd7b7cbbf662368cace1e601cf46c747.jpg,416,416,Picture-frame,7,37,360,415
ff006514296896f7_jpg.rf.bacdab71262cabab837f6b0198561aff.jpg,416,416,Picture-frame,36,157,411,389
d4481ba332559d44_jpg.rf.bdbcff6a49849e715c8d4fa32b75bf8d.jpg,416,416,Picture-frame,123,62,248,209
a7e1e75186d8cc8c_jpg.rf.beb71abbe87a43388cb545c54abac11f.jpg,416,416,Picture-frame,74,33,300,377
b73921432683541c_jpg.rf.beb7c5545a03345d4c797f5c41c09bf2.jpg,416,416,Picture-frame,22,42,317,394
63d171150da4f0e9_jpg.rf.bc477005448ab59ce41240c61a6e46d0.jpg,416,416,Picture-frame,50,70,371,386
5cb780e060ff6b66_jpg.rf.bd57fa6988c8b140407eef2f8b1a4e00.jpg,416,416,Picture-frame,109,150,171,186
9cfcc22d03856ba2_jpg.rf.bebd9e5eac1a17caf164a4e62d8cba81.jpg,416,416,Picture-frame,59,66,370,300
9b6e66aa06db5881_jpg.rf.be4cae26712f3b3b97d8f2dd05231f2b.jpg,416,416,Picture-frame,60,22,258,350
c829aeec8a777be5_jpg.rf.bd7b628f5459fa2874a32324851da712.jpg,416,416,Picture-frame,69,38,356,380
681b9127d1c616eb_jpg.rf.becc9b0203563c27d56957fddda5bdbf.jpg,416,416,Picture-frame,50,44,378,391
0db638421e311425_jpg.rf.bddba81089c0f4868980798f8fb55e46.jpg,416,416,Picture-frame,96,162,191,332
e7f7173262173e08_jpg.rf.bdd46ba9ec2aa3a6f191b9567f6542da.jpg,416,416,Picture-frame,60,0,391,415
b65cd777151144d7_jpg.rf.bebe6a7c648d752ff10cb997a533c4dd.jpg,416,416,Picture-frame,43,53,359,360
a35922d3a8c721e4_jpg.rf.beb94ab869fde28f732cfbb3cf560a26.jpg,416,416,Picture-frame,4,62,340,355
46e5bd6122830de7_jpg.rf.b758e65dabd9b045515f1e74295c478d.jpg,416,416,Picture-frame,5,20,164,253
71e0c1b7175f5c96_jpg.rf.bd0b374f4a2ce6f3adbe638b34fbbc63.jpg,416,416,Picture-frame,43,7,373,407
177b8f4757e60249_jpg.rf.bf995893e6b2968f431b0ca1ca17fb74.jpg,416,416,Picture-frame,77,87,366,348
687b29f1db3660cd_jpg.rf.be19d76d54e71b7673d1f75f5cb24c2b.jpg,416,416,Picture-frame,83,36,250,220
f8b67305c23f9f2a_jpg.rf.bf4315af634972c8cc7ade33bae31f72.jpg,416,416,Picture-frame,148,94,324,288
27011a06456c87ba_jpg.rf.bf140a22cbc8d3e02239b3b6dc9a9da2.jpg,416,416,Picture-frame,39,6,372,395
b3d429d8e12dd215_jpg.rf.bf51084bb99a76ce9691fcdeaa3245aa.jpg,416,416,Picture-frame,43,90,385,304
aa4d88ca3fc75929_jpg.rf.c0256fa0476562e654bfcc69db99da96.jpg,416,416,Picture-frame,83,15,356,306
b69b98fe6987c919_jpg.rf.bdc8397db14ac8afa01aea2bbf951076.jpg,416,416,Picture-frame,30,83,387,348
c0a112ac2f178bbb_jpg.rf.bf979bb7b0ad3ae8c8661251ccaf184b.jpg,416,416,Picture-frame,45,4,243,214
7d6c488ab3ff9bea_jpg.rf.bfcdfb8c7b85dd8c7616afcc28d4524a.jpg,416,416,Picture-frame,139,16,379,400
73109ef32e3138c4_jpg.rf.c1a218a243171e59ed9dfaa42b5580c0.jpg,416,416,Picture-frame,52,55,353,406
599299786c191379_jpg.rf.c1002c7568923fe1d017c68e6d55a4f5.jpg,416,416,Picture-frame,53,32,415,415
85287f6b44bafa52_jpg.rf.c1106eafe945144411a090ab43b34b6d.jpg,416,416,Picture-frame,54,16,366,297
